filename,chromosome,window_pos_1,window_pos_2,sk_allel_avg_watterson_theta,exp_pi,sk_allel_tajima_d,sk_allel_no_sites
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.72,1,1,10000,0.025256288058243,0.04,-0.914748854351411,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.73,1,1,10000,0.0249869349749186,0.04,-0.929532038146454,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.74,1,1,10000,0.0251418583981466,0.04,-0.907223944472164,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.75,1,1,10000,0.024292452091221,0.04,-0.847036333848418,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.76,1,1,10000,0.0231942496489944,0.04,-0.773629976672044,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.77,1,1,10000,0.0227737432145184,0.04,-0.697976832837891,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.78,1,1,10000,0.023588573233135,0.04,-0.761892275902136,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.79,1,1,10000,0.022372276650187,0.04,-0.612342310537357,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.8,1,1,10000,0.0231028311293069,0.04,-0.718775263861366,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.81,1,1,10000,0.0223130435216726,0.04,-0.592969724196862,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.82,1,1,10000,0.0220544097189978,0.04,-0.640159037054574,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.83,1,1,10000,0.0210668988360576,0.04,-0.443199901938213,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.84,1,1,10000,0.0201848721721448,0.04,-0.347237561393273,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.85,1,1,10000,0.0204757575259936,0.04,-0.364604211893785,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.86,1,1,10000,0.0194208509224533,0.04,-0.199277067978943,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.87,1,1,10000,0.0181616243718708,0.04,-0.0397210999894768,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.88,1,1,10000,0.0183446324834257,0.04,0.228828605920885,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.89,1,1,10000,0.017797378142435,0.04,0.260785693282682,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.9,1,1,10000,0.0170647253393143,0.04,0.551094071615861,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.91,1,1,10000,0.0164588493118752,0.04,0.68972427060449,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.92,1,1,10000,0.0143097638921717,0.04,1.00559666051756,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.93,1,1,10000,0.0141015314753222,0.04,1.34202092775301,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.94,1,1,10000,0.0139643570446284,0.04,1.85251904274915,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.95,1,1,10000,0.0109739544555037,0.04,2.28234500225417,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.96,1,1,10000,0.00916242982810085,0.04,2.59960965492284,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.97,1,1,10000,0.00795643586128379,0.04,3.31064912615073,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.98,1,1,10000,0.0061929237684911,0.04,4.30100233844779,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=0.99,1,1,10000,0.00332309847621037,0.04,6.8712978716055,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_0_invar_missing_genos=1,1,1,10000,NA,0.04,NA,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_1_invar,1,1,10000,0.0294580124793922,0.04,-0.238841050548941,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar,1,1,10000,0.0318726036662276,0.04,-0.257932978474876,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_10000,1,1,10000,0.0318726036662276,0.04,-0.257932978474876,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1000,1,1,10000,0.00351564476803238,0.04,-0.705575729174171,1000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_100,1,1,10000,0.000289750942420251,0.04,-0.425772818260731,100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1100,1,1,10000,0.0033804276615696,0.04,-0.382684793259603,1100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1200,1,1,10000,0.00397924627590478,0.04,-0.418828852252637,1200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1300,1,1,10000,0.0039599295464101,0.04,-0.474412644655996,1300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1400,1,1,10000,0.00448148124276655,0.04,-0.278195346929272,1400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1500,1,1,10000,0.00479054891468148,0.04,-0.0754715511324098,1500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1600,1,1,10000,0.00463601507872402,0.04,-0.0151130394050134,1600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1700,1,1,10000,0.00548595117649009,0.04,-0.303678142585725,1700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1800,1,1,10000,0.00550526790598477,0.04,-0.295944039781526,1800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_1900,1,1,10000,0.00620067016779337,0.04,-0.381963170793911,1900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2000,1,1,10000,0.00660632148718172,0.04,-0.283893059319404,2000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_200,1,1,10000,0.000579501884840502,0.04,-0.308916987681155,200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2100,1,1,10000,0.00697333934758071,0.04,-0.382283376577311,2100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2200,1,1,10000,0.00689607242960198,0.04,-0.297768486802109,2200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2300,1,1,10000,0.00720514010151691,0.04,-0.267578710883214,2300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2400,1,1,10000,0.0080357594697883,0.04,-0.00746280316485627,2400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2500,1,1,10000,0.00774600852736805,0.04,-0.170317818244558,2500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2600,1,1,10000,0.00836414387119791,0.04,-0.127990727266898,2600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2700,1,1,10000,0.00836414387119791,0.04,-0.390066229307725,2700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2800,1,1,10000,0.00892432902654373,0.04,-0.159539563612343,2800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_2900,1,1,10000,0.00911749632149057,0.04,-0.119442400930564,2900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3000,1,1,10000,0.00911749632149057,0.04,-0.317166352347283,3000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_300,1,1,10000,0.000985153204228854,0.04,0.0236081120175168,300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3100,1,1,10000,0.0104889841156131,0.04,-0.154328250301824,3100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3200,1,1,10000,0.0103924004681397,0.04,-0.149117556412665,3200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3300,1,1,10000,0.0101992331731928,0.04,-0.147868195842552,3300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3400,1,1,10000,0.0108173685170227,0.04,-0.390704063622992,3400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3500,1,1,10000,0.011107119459443,0.04,-0.274681412601423,3500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3600,1,1,10000,0.0105083008451078,0.04,-0.139270845852201,3600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3700,1,1,10000,0.0122468064996293,0.04,-0.237974582890583,3700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3800,1,1,10000,0.0119377388277143,0.04,-0.22751767007222,3800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_3900,1,1,10000,0.0126717745485123,0.04,-0.365790089475275,3900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4000,1,1,10000,0.0126717745485123,0.04,-0.307216738330525,4000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_400,1,1,10000,0.00148738817109062,0.04,-0.463477802475175,400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4100,1,1,10000,0.01311605932689,0.04,-0.234519236971094,4100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4200,1,1,10000,0.014217112908087,0.04,-0.288908722223096,4200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4300,1,1,10000,0.0129228920319432,0.04,-0.369187650584521,4300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4400,1,1,10000,0.0139659954246561,0.04,-0.16064394878415,4400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4500,1,1,10000,0.0148931984404009,0.04,-0.187375993607525,4500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4600,1,1,10000,0.0146227642274753,0.04,-0.239013127333197,4600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4700,1,1,10000,0.0147966147929275,0.04,-0.214596775291795,4700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4800,1,1,10000,0.0150477322763584,0.04,-0.249611884742857,4800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_4900,1,1,10000,0.0158204014561457,0.04,-0.328968031457103,4900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5000,1,1,10000,0.0157624512676617,0.04,-0.284326968340168,5000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_500,1,1,10000,0.00185440603148961,0.04,-0.616443286501778,500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5100,1,1,10000,0.0157817679971563,0.04,-0.293211720581949,5100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5200,1,1,10000,0.0163033196935128,0.04,-0.268338980559092,5200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5300,1,1,10000,0.0164964869884596,0.04,-0.240042247407198,5300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5400,1,1,10000,0.0170180386848161,0.04,-0.388480540975261,5400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5500,1,1,10000,0.0177713911351087,0.04,-0.20108235324463,5500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5600,1,1,10000,0.0179452417005609,0.04,-0.329892304488181,5600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5700,1,1,10000,0.0184088432084333,0.04,-0.234365300294813,5700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5800,1,1,10000,0.0186792774213589,0.04,-0.289707563031564,5800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_5900,1,1,10000,0.0190462952817578,0.04,-0.285449674470279,5900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6000,1,1,10000,0.0193167294946834,0.04,-0.219848509320859,6000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_600,1,1,10000,0.00177713911351087,0.04,-0.263761334531145,600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6100,1,1,10000,0.0189690283637791,0.04,-0.33420566508027,6100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6200,1,1,10000,0.0194326298716515,0.04,-0.285301761650829,6200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6300,1,1,10000,0.0201280321334601,0.04,-0.213063135489878,6300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6400,1,1,10000,0.0203984663463857,0.04,-0.190879772630295,6400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6500,1,1,10000,0.0207848009362793,0.04,-0.234256661301317,6500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6600,1,1,10000,0.0214222530096039,0.04,-0.327318770015026,6600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6700,1,1,10000,0.0214802031980879,0.04,-0.30123218291444,6700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6800,1,1,10000,0.0220983385419178,0.04,-0.344781053295707,6800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_6900,1,1,10000,0.0221176552714125,0.04,-0.139232584949823,6900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7000,1,1,10000,0.0224074062138327,0.04,-0.201948145659151,7000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_700,1,1,10000,0.00208620678542581,0.04,-0.837898610660852,700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7100,1,1,10000,0.023122125205136,0.04,-0.247426796411698,7100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7200,1,1,10000,0.02227218910737,0.04,-0.286935435066976,7200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7300,1,1,10000,0.0230834917461467,0.04,-0.320484109363606,7300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7400,1,1,10000,0.0234505096065457,0.04,-0.227728238641807,7400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7500,1,1,10000,0.0237016270899765,0.04,-0.236769942027105,7500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7600,1,1,10000,0.0245708799172373,0.04,-0.250493156028553,7600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7700,1,1,10000,0.0243197624338064,0.04,-0.206655742606514,7700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7800,1,1,10000,0.0250344814251097,0.04,-0.25816813528158,7800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_7900,1,1,10000,0.0248413141301629,0.04,-0.284286569645097,7900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8000,1,1,10000,0.0257878338754023,0.04,-0.270162320928195,8000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_800,1,1,10000,0.00254980829329821,0.04,-1.00924273177323,800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8100,1,1,10000,0.0260196346293385,0.04,-0.247172954261389,8100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8200,1,1,10000,0.025807150604897,0.04,-0.20378858981462,8200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8300,1,1,10000,0.0263866524897375,0.04,-0.284680622811233,8300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8400,1,1,10000,0.0273524889644717,0.04,-0.230705852157187,8400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8500,1,1,10000,0.0271786383990196,0.04,-0.228893299857931,8500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8600,1,1,10000,0.027333172234977,0.04,-0.257633747282928,8600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8700,1,1,10000,0.0274490726119451,0.04,-0.264274963945811,8700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8800,1,1,10000,0.0280865246852697,0.04,-0.22690549902007,8800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_8900,1,1,10000,0.0285114927341527,0.04,-0.239845179512697,8900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9000,1,1,10000,0.0285694429226368,0.04,-0.301819015253639,9000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_900,1,1,10000,0.00316794363712808,0.04,-0.655518368529744,900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9100,1,1,10000,0.0290330444305092,0.04,-0.26552558139467,9100
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9200,1,1,10000,0.0295159626678762,0.04,-0.250641118164289,9200
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9300,1,1,10000,0.0294580124793922,0.04,-0.238396646370937,9300
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9400,1,1,10000,0.0300761478232221,0.04,-0.261527731531418,9400
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9500,1,1,10000,0.0303272653066529,0.04,-0.278198931102826,9500
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9600,1,1,10000,0.0305783827900838,0.04,-0.246800603663142,9600
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9700,1,1,10000,0.0310226675684615,0.04,-0.275312176640014,9700
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9800,1,1,10000,0.0312158348634084,0.04,-0.252624825043649,9800
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar.missing_9900,1,1,10000,0.0316794363712808,0.04,-0.257237816880362,9900
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.01,1,1,10000,0.0317760200187542,0.04,-0.249477197217683,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.02,1,1,10000,0.0316987531007755,0.04,-0.239032954500809,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.03,1,1,10000,0.0316408029122914,0.04,-0.232869757757672,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.04,1,1,10000,0.0315828527238074,0.04,-0.229959815378986,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.05,1,1,10000,0.0315055858058286,0.04,-0.217916160239972,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.06,1,1,10000,0.0316214861827967,0.04,-0.236630166924373,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.07,1,1,10000,0.031544219264818,0.04,-0.226799019653623,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.08,1,1,10000,0.0312737850518924,0.04,-0.192245199484745,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.09,1,1,10000,0.0312158348634084,0.04,-0.187503200272459,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.1,1,1,10000,0.0312158348634084,0.04,-0.192667483963106,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.11,1,1,10000,0.0309840341094722,0.04,-0.173779719355701,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.12,1,1,10000,0.0307135998965466,0.04,-0.147086059277575,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.13,1,1,10000,0.0307908668145253,0.04,-0.143114812136608,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.14,1,1,10000,0.0308295002735147,0.04,-0.154354821360731,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.15,1,1,10000,0.0308488170030094,0.04,-0.145181623937813,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.16,1,1,10000,0.0305976995195785,0.04,-0.126970010810353,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.17,1,1,10000,0.0305590660605891,0.04,-0.122502721717405,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.18,1,1,10000,0.030443165683621,0.04,-0.113470559802627,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.19,1,1,10000,0.0301945675175971,0.04,-0.0838679728845861,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.2,1,1,10000,0.0305048520906745,0.04,-0.12620686178885,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.21,1,1,10000,0.0305500596879525,0.04,-0.118726588636779,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.22,1,1,10000,0.0298648901587023,0.04,-0.0663847339716046,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.23,1,1,10000,0.0303831898040429,0.04,-0.109450051483721,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.24,1,1,10000,0.0301216968370061,0.04,-0.0760875849910866,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.25,1,1,10000,0.0301290189755664,0.04,-0.0846713768347151,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.26,1,1,10000,0.0301485705777569,0.04,-0.0970206501776932,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.27,1,1,10000,0.0297770901361373,0.04,-0.0431202434100258,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.28,1,1,10000,0.0294447128988987,0.04,0.0044950161844652,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.29,1,1,10000,0.0297267830345612,0.04,-0.0467725163049545,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.3,1,1,10000,0.0293428552898307,0.04,0.0267422017976178,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.31,1,1,10000,0.0294126294489912,0.04,-0.0176791758042827,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.32,1,1,10000,0.0295999626430464,0.04,-0.0176073148034647,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.33,1,1,10000,0.029422481188158,0.04,-0.00980614024706715,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.34,1,1,10000,0.0294126294489912,0.04,0.000564233895938645,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.35,1,1,10000,0.0293238803798867,0.04,0.0258878628103686,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.36,1,1,10000,0.0288212694208434,0.04,0.0800664332463892,10000
pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_10_invar_missing_genos=0.37,1,1,10000,0.0292722619182012,0.04,0.00583730655177526,10000
